purchase_id,sales_person_id,country_id,product_id,purchase_date,amount,boxes_shipped
P000002889,14,6,20,2024-07-03,10712.76,11
P000002890,15,4,5,2024-05-04,8416.8,29
P000002891,22,2,3,2024-04-05,9986.05,54
P000002892,25,5,9,2024-04-01,15629.82,89
P000002893,12,3,7,2024-01-13,6224.33,100
P000002894,19,4,12,2024-11-07,7736.85,95
P000002895,17,3,15,2024-05-17,4860.75,162
P000002896,22,4,18,2024-07-21,1754.64,62
P000002897,15,6,17,2024-02-22,897.13,24
P000002898,4,2,4,2024-05-23,10607.29,182
P000002899,8,6,10,2024-12-07,10772,192
P000002900,4,1,16,2024-06-15,4116.96,203
P000002901,9,4,1,2024-06-23,5185.36,321
P000002902,15,3,11,2024-03-25,6974.95,58
P000002903,4,2,8,2024-04-07,99.5,161
P000002904,20,1,22,2024-12-05,10203.47,109
P000002905,22,4,19,2024-04-04,5081.52,148
P000002906,23,3,16,2024-04-15,7166.62,381
P000002907,14,6,11,2024-08-03,7026.54,95
P000002908,11,2,22,2024-01-17,8265.32,251
P000002909,19,2,15,2024-08-22,1516.19,53
P000002910,20,1,4,2024-07-25,1258.54,72
P000002911,12,1,1,2024-06-14,3506.38,126
P000002912,25,2,9,2024-05-04,10969,83
P000002913,23,1,19,2024-08-26,8442.19,347
P000002914,19,3,1,2024-03-08,11000.85,112
P000002915,3,6,22,2024-11-07,6987.59,4
P000002916,19,4,11,2024-11-03,3735,21
P000002917,7,1,18,2024-10-01,17346.79,32
P000002918,14,1,7,2024-04-04,16517.2,349
P000002919,11,3,1,2024-01-17,7642.94,778
P000002920,12,4,17,2024-08-07,10337.23,49
P000002921,4,1,17,2024-12-04,1367.24,384
P000002922,8,6,12,2024-08-24,570.58,191
P000002923,25,1,9,2024-07-06,2012.27,259
P000002924,6,6,6,2024-07-28,1469.24,29
P000002925,16,5,4,2024-02-21,10020.18,113
P000002926,18,6,15,2024-08-04,1914.65,304
P000002927,7,1,13,2024-06-28,73.91,101
P000002928,2,1,7,2024-03-24,2794.33,21
P000002929,9,3,8,2024-07-29,3192.06,54
P000002930,18,5,11,2024-05-25,2447.37,98
P000002931,3,3,19,2024-03-30,7696.46,313
P000002932,18,5,17,2024-07-18,14731.55,132
P000002933,13,6,16,2024-10-05,9321.64,111
P000002934,10,3,9,2024-03-18,18473.63,88
P000002935,25,2,8,2024-06-15,7437.55,54
P000002936,2,6,1,2024-12-05,14581.33,58
P000002937,21,4,7,2024-06-23,3389.96,115
P000002938,13,2,21,2024-04-21,3968.38,182
P000002939,3,3,6,2024-08-17,1084.26,120
P000002940,8,4,11,2024-07-02,20690.2,51
P000002941,21,6,20,2024-03-17,8929.57,121
P000002942,4,2,7,2024-01-08,15497.27,85
P000002943,1,3,14,2024-03-18,9172.13,30
P000002944,3,6,12,2024-06-14,6093.61,104
P000002945,13,1,11,2024-04-22,9144.79,156
P000002946,12,4,11,2024-01-18,5902.91,31
P000002947,16,3,4,2024-08-26,3277.47,131
P000002948,6,4,12,2024-10-06,9759.53,424
P000002949,15,6,2,2024-01-31,2504.9,7
P000002950,21,4,13,2024-08-04,1527.99,107
P000002951,24,3,7,2024-07-06,3767.49,65
P000002952,9,3,3,2024-10-02,9452.18,42
P000002953,13,3,1,2024-05-16,764.63,441
P000002954,6,2,7,2024-03-18,2432.75,535
P000002955,2,3,1,2024-07-13,779.04,134
P000002956,5,5,13,2024-07-25,5050.53,85
P000002957,2,6,9,2024-08-19,2727.35,293
P000002958,11,6,2,2024-06-24,9089.21,602
P000002959,21,6,12,2024-06-20,881.49,152
P000002960,22,2,4,2024-02-08,227.55,225
P000002961,23,4,2,2024-02-22,14193.58,102
P000002962,10,4,16,2024-01-02,7459.88,23
P000002963,4,6,2,2024-02-14,6578.55,312
P000002964,21,3,14,2024-02-24,8975.44,137
P000002965,18,2,16,2024-03-18,852.29,123
P000002966,16,1,11,2024-08-30,1955.2,250
P000002967,3,5,18,2024-09-05,323.29,72
P000002968,19,5,20,2024-01-18,542.39,86
P000002969,15,2,22,2024-04-07,7666.62,347
P000002970,5,4,21,2024-03-06,1826.32,13
P000002971,13,4,18,2024-02-23,11510.68,30
P000002972,24,4,4,2024-09-05,12263.85,223
P000002973,21,2,2,2024-06-06,3878.6,108
P000002974,21,2,10,2024-04-07,8328.52,238
P000002975,7,4,10,2024-06-06,1666.46,98
P000002976,24,3,6,2024-05-13,1754.11,95
P000002977,19,4,17,2024-01-31,2390.7,274
P000002978,25,4,8,2024-06-30,8546.72,41
P000002979,9,6,13,2024-08-25,4115.57,274
P000002980,3,4,20,2024-10-01,787.38,95
P000002981,7,5,13,2024-08-22,2095.78,8
P000002982,14,4,3,2024-04-14,5220.8,267
P000002983,5,1,20,2024-05-31,11264.45,340
P000002984,5,1,19,2024-08-04,5477.33,341
P000002985,14,5,10,2024-02-21,3389,160
P000002986,20,3,13,2024-03-30,11559.52,413
P000002987,10,2,19,2024-02-03,1676.82,2
P000002988,1,5,16,2024-07-28,437.48,174
P000002989,17,4,2,2024-03-24,8487.63,40
P000002990,15,3,5,2024-11-08,71.99,101
P000002991,16,1,6,2024-05-17,9863.62,167
P000002992,17,6,9,2024-05-18,3468.53,166
P000002993,14,1,18,2024-08-17,6770.35,173
P000002994,25,4,11,2024-04-04,564.14,50
P000002995,7,2,3,2024-09-08,21044.07,210
P000002996,7,4,17,2024-01-17,677.38,327
P000002997,20,6,22,2024-02-14,4368.01,29
P000002998,3,4,16,2024-05-16,9866.2,306
P000002999,25,6,20,2024-03-16,10723.86,125
P000003000,16,6,2,2024-01-31,5443.42,284
P000003001,9,6,17,2024-10-03,1312.35,200
P000003002,5,1,17,2024-06-30,8471.68,162
P000003003,2,4,11,2024-01-03,5774.6,178
P000003004,10,1,10,2024-05-27,3780.02,97
P000003005,5,1,14,2024-11-07,6831.03,243
P000003006,11,4,15,2024-02-03,4834.51,63
P000003007,1,5,19,2024-04-03,8119.65,143
P000003008,21,1,3,2024-06-23,4811.88,242
P000003009,21,5,6,2024-01-27,5930.01,252
P000003010,12,6,16,2024-01-14,3040.05,426
P000003011,18,2,12,2024-07-29,1126.87,23
P000003012,7,6,20,2024-05-13,6051.65,490
P000003013,9,6,7,2024-03-02,12279.35,162
P000003014,7,2,20,2024-05-27,7091.66,28
P000003015,4,3,10,2024-02-18,3160.97,25
P000003016,7,2,21,2024-01-28,1408.28,35
P000003017,2,1,11,2024-06-29,5776.61,114
P000003018,19,2,8,2024-01-13,4890.59,274
P000003019,1,1,5,2024-06-27,2048.13,172
P000003020,9,6,22,2024-03-29,4590.46,1
P000003021,6,2,17,2024-03-06,8665.99,162
P000003022,10,6,20,2024-03-21,2202.46,97
P000003023,10,2,11,2024-12-04,11720.11,48
P000003024,8,3,19,2024-01-19,7884.86,266
P000003025,11,1,1,2024-06-04,3857.88,303
P000003026,17,3,1,2024-02-08,10123.96,84
P000003027,3,3,11,2024-12-04,8170.88,137
P000003028,5,2,10,2024-07-21,19390.61,141
P000003029,2,4,7,2024-03-22,10197.43,24
P000003030,16,2,18,2024-09-05,5188.18,5
P000003031,20,3,7,2024-09-08,350.27,117
P000003032,23,6,9,2024-07-20,3766.32,300
P000003033,7,2,2,2024-04-14,4888.37,435
P000003034,1,6,22,2024-01-25,5230.36,142
P000003035,20,3,6,2024-04-25,3790.18,168
P000003036,24,6,5,2024-01-17,302.18,233
P000003037,11,5,11,2024-08-15,1017.17,123
P000003038,11,6,12,2024-02-06,241.36,17
P000003039,6,5,3,2024-06-30,8347.3,138
P000003040,24,4,19,2024-10-02,6291.74,88
P000003041,12,6,8,2024-02-23,1543.77,674
P000003042,18,2,17,2024-01-27,9744.5,225
P000003043,22,1,15,2024-05-26,5414.75,325
P000003044,7,5,2,2024-04-14,1898.07,22
P000003045,23,3,4,2024-01-08,4911.08,163
P000003046,10,3,11,2024-08-22,11293.17,219
P000003047,12,2,4,2024-07-22,12398.37,161
P000003048,16,5,12,2024-04-28,1508.57,28
P000003049,21,3,6,2024-05-30,5869.09,354
P000003050,25,5,14,2024-07-21,2770.47,159
P000003051,4,1,8,2024-02-08,3541.73,494
P000003052,7,4,2,2024-06-15,7624.41,139
P000003053,5,2,3,2024-05-07,9928.42,130
P000003054,17,4,20,2024-12-04,7.67,548
P000003055,3,3,2,2024-08-18,1624.86,103
P000003056,4,1,1,2024-12-01,6301.56,287
P000003057,6,6,22,2024-11-08,8578.4,15
P000003058,1,3,21,2024-01-13,5573.57,372
P000003059,16,1,7,2024-04-29,3465.68,133
P000003060,8,4,5,2024-07-07,1245.91,90
P000003061,23,4,15,2024-11-03,8888.61,4
P000003062,23,1,2,2024-02-16,5931.82,243
P000003063,9,3,17,2024-07-01,2620.66,34
P000003064,13,4,10,2024-12-01,1284.37,560
P000003065,13,2,11,2024-09-06,11033.61,155
P000003066,20,2,11,2024-05-16,2413.05,82
P000003067,3,1,3,2024-06-23,13136.08,90
P000003068,14,1,19,2024-01-28,14297.82,211
P000003069,24,1,15,2024-07-14,2837.65,212
P000003070,9,6,10,2024-04-18,7496.03,259
P000003071,5,5,14,2024-06-14,1815.29,79
P000003072,5,1,16,2024-04-15,8250.03,228
P000003073,15,6,18,2024-05-19,5605.82,64
P000003074,3,2,22,2024-04-13,1563.39,179
P000003075,16,6,9,2024-08-15,3997.02,411
P000003076,19,2,9,2024-08-22,3284.22,230
P000003077,19,4,7,2024-04-22,4609.67,58
P000003078,17,1,9,2024-03-08,9412.06,123
P000003079,18,4,17,2024-04-01,427.36,249
P000003080,21,6,5,2024-01-13,19449.02,204
P000003081,2,3,7,2024-11-05,14122.44,32
P000003082,16,4,18,2024-02-16,2257.14,231
P000003083,17,1,8,2024-05-20,11334.21,72
P000003084,1,1,10,2024-03-02,7865.93,436
P000003085,13,2,13,2024-06-05,11462.32,172
P000003086,6,1,9,2024-06-30,6154.53,132
P000003087,6,1,20,2024-03-22,867.5,143
P000003088,22,6,16,2024-02-17,9056.1,58
P000003089,1,1,3,2024-07-07,6569.4,66
P000003090,5,1,2,2024-03-16,7431,180
P000003091,21,1,4,2024-12-08,3672.65,124
P000003092,3,4,5,2024-01-21,6464.8,189
P000003093,5,3,1,2024-06-05,813.58,163
P000003094,5,6,1,2024-06-24,7301.81,134
P000003095,9,5,22,2024-05-05,8523.42,171
P000003096,8,4,4,2024-03-25,3822.64,85
P000003097,15,3,8,2024-02-14,10219.39,139
P000003098,15,4,3,2024-12-05,5798.43,206
P000003099,9,4,20,2024-01-25,4487.01,184
P000003100,25,1,3,2024-06-28,17237.67,13
P000003101,18,3,10,2024-07-13,7497.22,184
P000003102,14,5,14,2024-05-16,3034.06,245
P000003103,4,2,5,2024-03-14,6795.06,177
P000003104,6,5,5,2024-08-15,4273.09,280
P000003105,25,2,16,2024-02-16,1412.6,278
P000003106,10,1,13,2024-06-15,9852.89,43
P000003107,9,3,19,2024-05-27,10744.23,105
P000003108,19,5,10,2024-06-14,1213.63,101
P000003109,19,2,11,2024-02-25,4263.93,80
P000003110,19,2,5,2024-04-08,13808.46,270
P000003111,21,2,4,2024-06-28,2411.93,248
P000003112,6,6,21,2024-05-04,14603.41,12
P000003113,23,6,18,2024-05-07,17813.77,120
P000003114,17,4,11,2024-01-20,14346.28,48
P000003115,25,4,10,2024-02-16,10009.51,144
P000003116,15,1,10,2024-12-07,494.27,186
P000003117,21,2,19,2024-06-16,9118.67,253
P000003118,24,3,9,2024-04-13,1751.26,293
P000003119,17,1,1,2024-02-21,3402.47,69
P000003120,14,6,9,2024-11-05,6841.28,237
P000003121,25,2,1,2024-04-15,12584.46,328
P000003122,5,6,18,2024-07-06,14291.3,179
P000003123,5,1,22,2024-06-27,1998.41,303
P000003124,9,2,5,2024-07-29,9558.06,117
P000003125,19,6,20,2024-02-06,5594.84,174
P000003126,8,2,15,2024-01-26,16520.75,84
P000003127,8,6,4,2024-02-03,5545.62,139
P000003128,2,3,2,2024-10-01,8260.58,108
P000003129,13,5,2,2024-06-27,2636.16,110
P000003130,9,6,16,2024-06-30,8285.38,18
P000003131,14,3,3,2024-08-07,4590,78
P000003132,5,2,21,2024-08-06,13189.14,95
P000003133,4,1,13,2024-08-18,3768.3,212
P000003134,17,3,5,2024-08-04,7962.71,293
P000003135,19,6,12,2024-08-08,3665.13,191
P000003136,19,1,14,2024-08-26,334.81,66
P000003137,5,6,12,2024-01-14,2187.5,159
P000003138,18,5,7,2024-11-08,18481.73,295
P000003139,23,5,6,2024-05-31,11863.69,24
P000003140,2,4,1,2024-11-07,4332.41,10
P000003141,11,6,8,2024-02-03,3653.33,327
P000003142,23,3,19,2024-07-13,7023.94,89
P000003143,8,1,21,2024-03-08,10001.95,132
P000003144,15,1,18,2024-01-03,16460.65,171
P000003145,21,4,22,2024-04-13,8575.27,165
P000003146,13,6,12,2024-02-14,12191.42,177
P000003147,10,2,22,2024-07-26,969.15,233
P000003148,7,1,10,2024-01-27,6498.96,143
P000003149,1,2,18,2024-04-14,33.68,487
P000003150,5,5,6,2024-05-19,7640.61,154
P000003151,16,2,11,2024-09-02,5596.93,62
P000003152,7,1,21,2024-05-25,2639.55,59
P000003153,5,3,13,2024-01-26,4626.87,78
P000003154,13,2,22,2024-04-07,1900.09,297
P000003155,25,2,6,2024-04-13,13315.47,72
P000003156,3,3,20,2024-01-25,6359.09,121
P000003157,22,5,3,2024-04-25,2644.65,83
P000003158,22,5,11,2024-10-06,4879.55,427
P000003159,23,4,22,2024-08-22,11572.5,51
P000003160,2,2,5,2024-06-27,15626.93,225
P000003161,16,2,16,2024-06-30,4781.14,38
P000003162,1,2,6,2024-08-30,11793.4,101
P000003163,11,3,19,2024-08-23,1061.03,58
P000003164,22,4,4,2024-08-26,2499.92,44
P000003165,3,3,16,2024-09-03,676.29,158
P000003166,21,1,10,2024-04-20,1886.06,23
P000003167,10,6,8,2024-10-06,5093.92,524
P000003168,16,3,17,2024-08-02,1018.8,157
P000003169,7,3,22,2024-08-25,5616.77,23
P000003170,24,2,18,2024-02-16,10461.82,78
P000003171,18,1,4,2024-05-30,12841.79,26
P000003172,3,4,1,2024-06-29,6723.42,67
P000003173,3,5,14,2024-06-16,521.35,127
P000003174,7,1,8,2024-04-03,3106.11,159
P000003175,15,4,18,2024-03-15,1684.28,419
P000003176,15,4,1,2024-01-27,11226.14,84
P000003177,13,6,10,2024-05-07,1172.53,124
P000003178,9,5,8,2024-03-29,3917.13,287
P000003179,10,6,6,2024-12-05,4871.07,33
P000003180,5,5,10,2024-11-03,9306.64,48
P000003181,7,4,11,2024-11-07,5270.33,323
P000003182,6,4,9,2024-01-08,14722.35,61
P000003183,6,1,21,2024-02-16,13444.87,197
P000003184,15,5,5,2024-04-13,14885.97,248
P000003185,5,2,9,2024-02-14,53.31,371
P000003186,25,3,18,2024-03-14,11767.94,68
P000003187,5,3,21,2024-04-26,12897.53,25
P000003188,1,6,13,2024-05-04,3867.62,214
P000003189,22,6,10,2024-03-03,13524.05,253
P000003190,17,5,21,2024-06-13,2319.1,189
P000003191,12,4,2,2024-02-14,9036.58,377
P000003192,14,4,4,2024-04-18,8905.53,201
P000003193,5,4,3,2024-01-02,4040.65,423
P000003194,24,4,16,2024-04-08,2204.17,145
P000003195,20,4,6,2024-05-04,7037.21,172
P000003196,11,3,4,2024-01-26,12285.41,175
P000003197,17,1,5,2024-01-21,21812.86,183
P000003198,17,6,5,2024-08-22,6707.97,187
P000003199,17,1,10,2024-01-27,2513.58,226
P000003200,8,1,1,2024-02-16,11491.21,71
P000003201,24,5,19,2024-03-01,3762.58,49
P000003202,11,5,22,2024-08-24,5158.01,2
P000003203,5,5,21,2024-07-02,6660.69,418
P000003204,10,3,20,2024-11-02,4786.05,107
P000003205,17,6,17,2024-03-29,6797.67,82
P000003206,12,5,18,2024-06-15,782.24,348
P000003207,18,1,20,2024-04-26,653.1,136
P000003208,7,3,17,2024-07-15,4768.88,281
P000003209,13,2,17,2024-06-23,1123.57,19
P000003210,18,3,7,2024-11-01,16435.38,425
P000003211,13,1,1,2024-09-02,2922.18,289
P000003212,2,1,6,2024-06-06,12123.84,222
P000003213,24,1,8,2024-10-08,6448.87,244
P000003214,19,3,20,2024-04-01,2587.61,44
P000003215,20,6,2,2024-08-04,12109,16
P000003216,9,1,14,2024-02-03,4482.33,467
P000003217,2,6,10,2024-06-15,5294.88,679
P000003218,1,3,5,2024-02-14,5512.57,46
P000003219,16,1,5,2024-05-07,3707.27,392
P000003220,9,2,15,2024-12-01,7899.01,461
P000003221,15,2,15,2024-03-03,9813.42,100
P000003222,1,4,14,2024-05-18,2845.74,197
P000003223,6,2,8,2024-07-28,2941.72,220
P000003224,15,1,13,2024-07-02,1969.62,114
P000003225,20,2,16,2024-05-30,339.64,452
P000003226,10,3,19,2024-04-25,8818.17,29
P000003227,13,6,3,2024-02-16,6829.86,46
P000003228,21,3,10,2024-04-05,1370.19,58
P000003229,2,6,2,2024-02-06,7731.47,77
P000003230,18,5,8,2024-11-07,2757.16,463
P000003231,13,4,21,2024-07-06,70.19,63
P000003232,4,1,6,2024-06-07,10817.45,151
P000003233,16,2,19,2024-06-15,11595.41,153
P000003234,24,2,15,2024-04-14,1375.22,231
P000003235,22,2,10,2024-08-08,503.52,167
P000003236,12,1,10,2024-03-29,1135.16,27
P000003237,14,3,17,2024-04-07,4375.45,79
P000003238,25,2,4,2024-02-16,536.74,102
P000003239,8,6,21,2024-02-05,2702.08,164
P000003240,2,2,11,2024-07-21,11064.27,104
P000003241,6,3,4,2024-08-18,8861.83,226
P000003242,17,5,3,2024-06-22,564.67,256
P000003243,22,1,18,2024-07-19,5267.69,120
P000003244,23,1,18,2024-12-08,8698.47,89
P000003245,23,5,9,2024-07-06,6025.6,137
P000003246,12,6,18,2024-08-03,7032.54,87
P000003247,25,3,9,2024-08-04,1572.79,176
P000003248,15,6,11,2024-06-05,857.34,197
P000003249,14,2,10,2024-05-31,4899.47,11
P000003250,2,3,15,2024-01-13,2924.06,295
P000003251,18,5,2,2024-03-15,730.06,78
P000003252,20,6,18,2024-02-16,1348.05,332
P000003253,3,5,2,2024-01-14,8561.59,204
P000003254,8,3,22,2024-03-21,7326.91,102
P000003255,14,6,10,2024-05-17,8196.93,340
P000003256,22,4,3,2024-08-08,17841.92,53
P000003257,23,6,14,2024-04-26,4285.13,87
P000003258,23,3,2,2024-04-15,4196.23,256
P000003259,5,6,11,2024-05-19,6409.31,621
P000003260,18,6,10,2024-10-01,3010.07,24
P000003261,10,4,5,2024-04-05,567.91,225
P000003262,14,6,22,2024-05-04,6948.79,292
P000003263,20,2,5,2024-01-17,1009.28,69
P000003264,14,2,21,2024-03-22,12049.05,180
P000003265,24,3,22,2024-05-07,6969.38,102
P000003266,5,6,16,2024-04-27,10257.74,328
P000003267,17,6,6,2024-12-08,7220.35,71
P000003268,4,1,7,2024-11-03,783.35,273
P000003269,1,1,12,2024-05-13,9434.44,221
P000003270,18,5,20,2024-12-05,12755.99,99
P000003271,7,5,19,2024-12-01,807.26,198
P000003272,23,4,14,2024-03-29,13541.21,434
P000003273,14,2,1,2024-03-14,9976.22,12
P000003274,9,4,4,2024-05-24,9152.72,208
P000003275,18,6,17,2024-01-28,9251.37,79
P000003276,13,2,6,2024-05-24,3634.26,100
P000003277,7,3,18,2024-08-19,352.51,196
P000003278,11,3,21,2024-05-17,5303.58,354
P000003279,1,5,22,2024-07-06,7339.32,121
P000003280,25,6,17,2024-07-26,616.09,238
P000003281,24,2,11,2024-07-28,2504.62,397
P000003282,11,2,2,2024-07-23,5915.87,355
